,vdate,num_ospedalizzazioni,final_dg,pressione_mb,mean_temp,min_temp,max_temp,humidity,mean_wind,max_wind,diff_temp,var_press
994,2016-09-21,0,0,1013.0,21.0,16.0,27.0,69.0,7.0,20.0,11.0,6.0
995,2016-09-22,0,0,1019.0,22.0,18.0,27.0,51.0,10.0,20.0,9.0,6.5
996,2016-09-23,0,0,1023.0,20.0,13.0,28.0,58.0,5.0,9.0,15.0,9.5
997,2016-09-24,0,0,1024.0,22.0,15.0,29.0,56.0,7.0,20.0,14.0,6.0
998,2016-09-25,0,0,1020.0,20.0,12.0,29.0,58.0,5.0,13.0,17.0,6.5
999,2016-09-26,0,0,1019.0,20.0,12.0,28.0,60.0,8.0,20.0,16.0,6.5
1000,2016-09-27,0,0,1022.0,20.0,12.0,29.0,57.0,8.0,20.0,17.0,10.5
1001,2016-09-28,1,0,1027.0,21.0,13.0,28.0,59.0,6.0,15.0,15.0,5.5
1002,2016-09-29,0,0,1026.0,20.0,13.0,28.0,67.0,7.0,17.0,15.0,8.0
1003,2016-09-30,0,0,1022.0,21.0,16.0,27.0,72.0,7.0,15.0,11.0,8.0
1004,2016-10-01,0,0,1017.0,21.0,14.0,27.0,73.0,5.0,9.0,13.0,12.0
1005,2016-10-02,0,0,1014.0,22.0,19.0,27.0,80.0,8.0,22.0,8.0,9.0
1006,2016-10-03,0,0,1018.0,22.0,17.0,27.0,67.0,8.0,17.0,10.0,8.0
1007,2016-10-04,1,0,1020.0,18.0,10.0,25.0,60.0,8.0,19.0,15.0,8.0
1008,2016-10-05,0,0,1018.0,16.0,10.0,24.0,63.0,6.0,11.0,14.0,8.0
1009,2016-10-06,0,0,1014.0,16.0,13.0,20.0,63.0,8.0,22.0,7.0,9.0
1010,2016-10-07,0,0,1012.0,16.0,12.0,20.0,58.0,8.0,17.0,8.0,7.0
1011,2016-10-08,0,0,1016.0,13.0,9.0,17.0,85.0,5.0,13.0,8.0,4.0
1012,2016-10-09,0,0,1016.0,15.0,11.0,20.0,73.0,6.0,15.0,9.0,7.0
1013,2016-10-10,0,0,1015.0,15.0,10.0,18.0,60.0,9.0,20.0,8.0,2.0
1014,2016-10-11,1,1,1011.0,12.0,7.0,14.0,62.0,8.0,20.0,7.0,9.0
1015,2016-10-12,0,0,1014.0,12.0,4.0,18.0,60.0,5.0,15.0,14.0,7.0
1016,2016-10-13,0,0,1016.0,11.0,7.0,15.0,75.0,6.0,15.0,8.0,9.0
1017,2016-10-14,0,0,1011.0,16.0,12.0,22.0,86.0,11.0,35.0,10.0,26.0
1018,2016-10-15,1,0,1014.0,18.0,14.0,23.0,81.0,4.0,7.0,9.0,8.0
1019,2016-10-16,1,0,1021.0,16.0,12.0,22.0,82.0,5.0,11.0,10.0,7.0
1020,2016-10-17,0,0,1023.0,16.0,11.0,21.0,84.0,4.0,9.0,10.0,6.0
1021,2016-10-18,1,1,1021.0,17.0,14.0,21.0,83.0,5.0,13.0,7.0,6.0
1022,2016-10-19,1,1,1017.0,16.0,14.0,21.0,87.0,6.0,13.0,7.0,8.0
1023,2016-10-20,0,0,1012.0,15.0,13.0,17.0,83.0,6.0,11.0,4.0,3.0
1024,2016-10-21,0,0,1011.0,14.0,10.0,20.0,74.0,5.0,11.0,10.0,9.0
1025,2016-10-22,0,0,1015.0,12.0,6.0,20.0,76.0,4.0,7.0,14.0,6.0
1026,2016-10-23,0,0,1017.0,14.0,9.0,18.0,79.0,4.0,9.0,9.0,5.0
1027,2016-10-24,0,0,1020.0,18.0,15.0,22.0,81.0,4.0,7.0,7.0,8.0
1028,2016-10-25,0,0,1022.0,19.0,17.0,23.0,84.0,5.0,11.0,6.0,11.0
1029,2016-10-26,0,0,1020.0,19.0,16.0,24.0,87.0,4.0,15.0,8.0,8.0
1030,2016-10-27,0,0,1024.0,17.0,14.0,20.0,58.0,13.0,24.0,6.0,11.0
1031,2016-10-28,0,0,1029.0,16.0,13.0,19.0,52.0,12.0,20.0,6.0,6.0
1032,2016-10-29,0,0,1026.0,13.0,5.0,24.0,69.0,4.0,11.0,19.0,9.0
1033,2016-10-30,1,1,1023.0,13.0,6.0,24.0,75.0,3.0,6.0,18.0,8.0
1034,2016-10-31,0,0,1024.0,13.0,6.0,23.0,74.0,4.0,13.0,17.0,7.0
1035,2016-11-01,0,0,1024.0,13.0,5.0,20.0,80.0,5.0,11.0,15.0,6.0
1036,2016-11-02,0,0,1017.0,16.0,13.0,20.0,80.0,8.0,20.0,7.0,9.0
1037,2016-11-03,0,0,1015.0,15.0,11.0,20.0,79.0,6.0,17.0,9.0,9.0
1038,2016-11-04,0,0,1019.0,13.0,7.0,18.0,79.0,4.0,11.0,11.0,5.0
1039,2016-11-05,0,0,1010.0,15.0,12.0,19.0,92.0,7.0,26.0,7.0,15.5
1040,2016-11-06,0,0,1000.0,15.0,13.0,20.0,84.0,13.0,28.0,7.0,18.5
1041,2016-11-07,0,0,1005.0,13.0,8.0,16.0,62.0,10.0,20.0,8.0,11.0
1042,2016-11-08,0,0,1006.0,8.0,4.0,14.0,87.0,6.0,30.0,10.0,11.0
1043,2016-11-09,0,0,1008.0,8.0,2.0,14.0,80.0,5.0,13.0,12.0,7.0
1044,2016-11-10,0,0,1012.0,10.0,6.0,14.0,85.0,5.0,7.0,8.0,7.0
1045,2016-11-11,0,0,1010.0,10.0,7.0,15.0,86.0,8.0,20.0,8.0,11.0
1046,2016-11-12,0,0,1016.0,7.0,3.0,14.0,75.0,6.0,15.0,11.0,12.0
1047,2016-11-13,0,0,1022.0,5.0,0.0,11.0,86.0,3.0,6.0,11.0,6.0
1048,2016-11-14,0,0,1025.0,9.0,3.0,13.0,74.0,16.0,32.0,10.0,9.0
1049,2016-11-15,0,0,1026.0,8.0,1.0,12.0,60.0,10.0,19.0,11.0,8.0
1050,2016-11-16,0,0,1026.0,5.0,-2.0,13.0,77.0,3.0,6.0,15.0,6.0
1051,2016-11-17,0,0,1021.0,9.0,5.0,13.0,82.0,4.0,7.0,8.0,9.0
1052,2016-11-18,0,0,1017.0,13.0,11.0,16.0,91.0,5.0,13.0,5.0,7.0
1053,2016-11-19,0,0,1013.0,14.0,11.0,16.0,89.0,8.0,13.0,5.0,8.0
1054,2016-11-20,0,0,1016.0,14.0,11.0,19.0,90.0,4.0,6.0,8.0,5.0
1055,2016-11-21,0,0,1017.0,15.0,12.0,18.0,87.0,6.0,13.0,6.0,4.0
1056,2016-11-22,0,0,1018.0,14.0,10.0,19.0,85.0,5.0,13.0,9.0,7.0
1057,2016-11-23,0,0,1021.0,13.0,9.0,19.0,87.0,5.0,15.0,10.0,4.0
1058,2016-11-24,0,0,1018.0,12.0,7.0,14.0,96.0,3.0,7.0,7.0,12.0
1059,2016-11-25,0,0,1014.0,14.0,10.0,18.0,85.0,5.0,15.0,8.0,12.0
1060,2016-11-26,0,0,1016.0,11.0,7.0,17.0,88.0,4.0,7.0,10.0,5.0
1061,2016-11-27,0,0,1014.0,8.0,6.0,14.0,90.0,4.0,9.0,8.0,7.0
1062,2016-11-28,0,0,1013.0,9.0,6.0,15.0,73.0,13.0,46.0,9.0,14.5
1063,2016-11-29,0,0,1027.0,6.0,4.0,8.0,43.0,18.0,35.0,4.0,13.5
1064,2016-11-30,0,0,1031.0,4.0,-1.0,10.0,57.0,6.0,17.0,11.0,6.0
1065,2016-12-01,0,0,1026.0,2.0,-4.0,9.0,83.0,3.0,6.0,13.0,8.5
1066,2016-12-02,0,0,1017.0,8.0,5.0,14.0,83.0,6.0,13.0,9.0,9.5
1067,2016-12-03,0,0,1019.0,8.0,4.0,14.0,85.0,4.0,9.0,10.0,9.0
1068,2016-12-04,0,0,1024.0,10.0,6.0,16.0,73.0,5.0,9.0,10.0,6.0
1069,2016-12-05,0,0,1027.0,9.0,4.0,14.0,83.0,3.0,6.0,10.0,5.0
1070,2016-12-06,0,0,1027.0,6.0,1.0,16.0,87.0,3.0,4.0,15.0,6.0
1071,2016-12-07,0,0,1032.0,7.0,0.0,17.0,68.0,6.0,20.0,17.0,8.0
1072,2016-12-08,0,0,1035.0,4.0,-2.0,14.0,76.0,3.0,6.0,16.0,6.0
1073,2016-12-09,0,0,1033.0,3.0,-2.0,9.0,85.0,3.0,6.0,11.0,4.0
1074,2016-12-10,0,0,1029.0,5.0,-1.0,13.0,89.0,3.0,6.0,14.0,7.5
1075,2016-12-11,0,0,1021.0,9.0,5.0,15.0,89.0,5.0,11.0,10.0,8.5
1076,2016-12-12,0,0,1019.0,7.0,2.0,17.0,81.0,5.0,11.0,15.0,11.0
1077,2016-12-13,0,0,1027.0,4.0,-2.0,12.0,79.0,4.0,6.0,14.0,6.0
1078,2016-12-14,0,0,1027.0,5.0,-1.0,8.0,89.0,3.0,6.0,9.0,8.0
1079,2016-12-15,0,0,1026.0,6.0,0.0,15.0,88.0,3.0,7.0,15.0,5.0
1080,2016-12-16,0,0,1029.0,5.0,-2.0,11.0,77.0,13.0,28.0,13.0,9.0
1081,2016-12-17,0,0,1035.0,6.0,-1.0,12.0,55.0,9.0,22.0,13.0,9.0
1082,2016-12-18,0,0,1033.0,1.0,-5.0,9.0,79.0,3.0,7.0,14.0,13.0
1083,2016-12-19,0,0,1027.0,4.0,-4.0,11.0,76.0,6.0,17.0,15.0,10.0
1084,2016-12-20,0,0,1021.0,12.0,10.0,14.0,67.0,10.0,20.0,4.0,6.0
1085,2016-12-21,0,0,1025.0,12.0,5.0,16.0,65.0,10.0,17.0,11.0,7.0
1086,2016-12-22,0,0,1030.0,5.0,0.0,13.0,83.0,4.0,7.0,13.0,8.0
1087,2016-12-23,0,0,1031.0,3.0,-3.0,13.0,86.0,3.0,6.0,16.0,5.0
1088,2016-12-24,0,0,1030.0,2.0,-4.0,10.0,86.0,4.0,11.0,14.0,11.0
1089,2016-12-25,0,0,1027.0,6.0,2.0,12.0,87.0,3.0,6.0,10.0,8.0
1090,2016-12-26,0,0,1030.0,4.0,0.0,7.0,97.0,4.0,7.0,7.0,5.0
1091,2016-12-27,0,0,1030.0,5.0,1.0,7.0,96.0,3.0,7.0,6.0,11.0
1092,2016-12-28,0,0,1033.0,3.0,-2.0,14.0,87.0,4.0,13.0,16.0,8.0
1093,2016-12-29,0,0,1035.0,4.0,-3.0,10.0,68.0,9.0,22.0,13.0,7.5
1094,2016-12-30,0,0,1036.0,6.0,2.0,11.0,44.0,11.0,24.0,9.0,3.5
1095,2016-12-31,0,0,1031.0,3.0,-3.0,11.0,52.0,4.0,9.0,14.0,7.5
